ISP_Name,Time,Text,Source
sprectranet,2020-03-01 11:34:59+00:00,"spectranet_ng what else do we do? after 5 days we made payment to your zenith bank account and evidence of payment supplied with numerous call to your agents, still our 20 user ids are not activated. shall we stop making use of you? other vendors don't give us issues.",Twitter for Android
sprectranet,2019-03-02 18:34:18,"fozadoza spectranet is very good oh , aliens 4th roundabout",Twitter for iPhone
sprectranet,2020-05-14 17:32:14+00:00,yettyclassy remmzor_ybnl spectranet? not very often sha where do you stay?,Twitter for iPhone
sprectranet,2019-02-18 11:06:38,spectranet_ng i can't log into my account help pls,Twitter for iPhone
tizeti,2019-03-20 08:52:22+00:00,"oladimejiojo_ youngboss0007 tizeti someone told me same back then when i just bought gloworld and was enjoying the services, i had to tweet commendation. guy legit told me don't get use to it. a week after i dump the sim out of frustration.",Twitter for Android
tizeti,2020-04-10 20:58:39+00:00,lakeside74ng tizeti i swear same here,Twitter for iPhone
sprectranet,2020-04-28 19:29:38+00:00,kelvinmemo spectranet_ng i will block you now werey,Twitter for iPhone
sprectranet,2020-01-04 16:31:40+00:00,anaconda23101 spectranet_ng how much is it biko,Twitter for Android
sprectranet,2019-05-18 07:52:49,spectranet_ng i have been trying to renew my data but it's like quickteller site is down since yesterday.,Twitter for iPhone
tizeti,2020-02-27 16:25:15+00:00,"tizeti service is horrible so how can you even know what you have utilized. if you're in amuwo, festacdown to ojo don't use them. am regretting it now. any ideas of a better isp?",Twitter for iPhone
sprectranet,2020-10-15 11:29:10+00:00,"spectranet_ng i have been trying to pay for my data , please what's happening to your network , please i can't afford not to be online at this time . . #endswat #endsars",Twitter for iPhone
sprectranet,2020-09-07 16:35:22+00:00,need to renew my spectranet because a month of just depending on airtel mobile data and my internet bills are looking at me like,Twitter for iPhone
tizeti,2019-10-31 10:01:15+00:00,aweola7 tizeti taking their unreliable service to ghana,Twitter for Android
sprectranet,2019-01-20 18:40:07,someone should renew my spectranet sub for me na 😢,Twitter for iPhone
sprectranet,2020-06-22 13:49:19+00:00,"akintonmide jayangbayi lloydatiku spectranet_ng ntelng mtnng etisalat_care wants to make someone run mad. 3g be displaying on a 4g phone ahaaa, this suffering is too much!",Twitter for Android
sprectranet,2020-04-11 08:24:56+00:00,"spectranet_ng your network has been the worst thing about this lockdown. instead of working to make the network better, you're focusing on how to make us pay. ordinary to update whatsapp status takes minutes. once this lockdown ends, dumping your shitty network will be my goal.",Twitter for Android
sprectranet,2019-04-20 19:12:44,"ein_starn spectranet_ng it's not funny oh,i am pissef",Twitter for iPhone
sprectranet,2019-03-12 09:54:27,i have being avoiding this but i have to close my eyes and buy a spectranet or smile wifi. i can't be spending this much on data.,Twitter for iPhone
tizeti,2019-07-16 12:45:55+00:00,wifisupport1 tizeti it's up and running now. thanks. please let the day spent offline be factored into my subscription cycle. thanks again,Twitter for Android
tizeti,2019-09-05 19:50:22+00:00,unlimited! #tizeti #bbnaija,Twitter for iPhone
sprectranet,2019-11-24 19:02:45,apparelbybod awwwwwww that's true. but how is their plan like? my friend just switched from swift to spectranet,Twitter for iPhone
sprectranet,2020-08-27 14:34:08+00:00,new data plans for spectranet users.,Twitter for iPhone
sprectranet,2020-04-25 12:42:24+00:00,spectranet_ng pls ffs fix up ! how will i have wifi but still be using data to load my netflix ! do better !!,Twitter for iPhone
tizeti,2020-05-25 22:42:58+00:00,dejiawoniyi i don tire tizeti,Twitter for iPhone
sprectranet,2019-04-20 19:50:25,"spectranet need to get their acts together before 2am on monday, plis dear",Twitter for Android
tizeti,2019-01-27 08:41:13+00:00,tizeti.,Twitter for Android
sprectranet,2019-04-24 09:13:22,"spectranet_ng every time i go back to your network, you always give me a thumbs up for playing myself again....why is your network so terrible???",Twitter for iPhone
tizeti,2019-10-01 07:47:45+00:00,"tizeti my internet has been down for 4 days now. stop tweeting and fix my internet. better still, return my money and come pick up your gadgets 🤦‍♂️🤦‍♂️🤦‍♂️",Twitter for iPhone
sprectranet,2019-05-05 07:40:35,mtnng you cannot send me back to my village. i'm back to using spectranet_ng 💙,Twitter for iPhone
tizeti,2019-04-08 18:33:18+00:00,tizeti netflix thats not true. your usa ip is blocked by netflix.,Twitter for iPhone
sprectranet,2019-08-24 21:56:10,chenaonuorah please don't buy spectranet ... i beg you in the name of god!,Twitter for Android
sprectranet,2019-06-16 22:01:27,jesuisraychelle spectranet_ng i almost complained about mine,Twitter for Android
sprectranet,2020-09-01 21:08:51+00:00,flakey_phil rgameyer both my airtel and glo line. they are both messed up right now! using spectranet wifi,Twitter for Android
sprectranet,2019-03-01 18:35:20,zeusubani spectranet_ng nope. i didn't. hoping spectranet pities me still,Twitter for iPhone
tizeti,2019-03-13 10:26:50+00:00,"kevwekofi chefobubu lindaejiofor edomalo tizeti efosaaigbe aikmamah is one hour already....sitrep? guns loaded, hands on trigger. patience level near zero",Twitter for Android
sprectranet,2019-09-22 22:59:21,maurihnn spectranet,Twitter for iPhone
sprectranet,2020-03-25 09:50:40+00:00,dstvngcare dstvng spectranet_ng apart from sending us unlimited email and text message regarding #covid19 can you go a step further and give price slash as well ?,Twitter for iPhone
sprectranet,2019-05-18 08:00:29,spectranet_ng payment via quickteller is down since yesterday,Twitter for iPhone
sprectranet,2020-03-24 09:24:49+00:00,"mtn won't kill me, i need spectranet rn",Twitter for iPhone
tizeti,2019-06-07 19:40:00+00:00,thepamilerin tizeti wificallng fluctuating calls. i could barely make up what the customer care rep was saying when she called.,Twitter for Android
sprectranet,2019-11-23 17:22:40,only reason i miss spectranet is when i want to watch/download movies online,Twitter for iPhone
sprectranet,2019-01-11 11:17:34,spectranet_ng hi. a spectranet engineer called me. he would come tomorrow saturday to help out. i would give feedback after his help. thanks very much,Twitter for Android
tizeti,2019-08-31 17:49:21+00:00,vote for tacha o... even if there is no prize for the winner. #bbnaija,Twitter for Android
tizeti,2020-03-05 15:00:36+00:00,"tizeti hello tizeti, how can you be reached? it's been a frustrating experience with you. you have not been replying mails or picking calls, as directed by the whatsapp number/agent. your attention is urgently needed",Twitter for Android
sprectranet,2019-03-28 19:13:22,"please can you help me with the address of any spectranet shop around oworonshoki or bariga, thank you!",Twitter for iPhone
sprectranet,2020-02-17 08:03:12+00:00,"spectranet_ng goodmorning for 2 consecutive days now, my device has not worked. it displays red most of the time. please help!!!",Twitter for Android
sprectranet,2019-12-27 15:09:08,tolutopsy mtnng spectranet_ng oshey padi☺️,Twitter for iPhone
sprectranet,2020-04-11 10:35:17+00:00,spectranet_ng abeg go sleep. your network is rubbish.,Twitter for Android
sprectranet,2019-04-23 15:25:30,spectranet_ng your network sucks ass!,Twitter for iPhone
sprectranet,2019-10-28 11:34:06,nijaactivist spectranet_ng but o ni ahun sha 😄🤣🤣,Twitter for iPhone
tizeti,2019-04-17 08:58:50+00:00,tizeti been holding on your customer care line for over an hour. telling me that i'm number 1 on the queue for over 40 minutes. ending my call only for me to call back and get placed on number 5 i expect 24/7 internet because i surely didn't subscribe to a night plan. fix up,Twitter for Android
sprectranet,2020-03-18 18:18:58+00:00,"iyawothickabody one time spectranet called, i refused to pick because i didn't have money to subscribe so i just ignored it like 4 times. the fifth time, true caller showed union bank, i picked thinking i have passed interview o only to hear 'your spectranet...😂😂😂 they got me😂",Twitter for Android
sprectranet,2020-04-03 12:58:28+00:00,femisamsonayo spectranet_ng tell my kids that one,Twitter for Android
sprectranet,2019-01-27 17:46:35,"truth be told...i enjoyed my spectranet unlimited plan for a whole month. yes, its capped too but i didnt run out of the allocated bandwidth and i enjoyed quality service all through👌🙏 unlike smile, unlimited plan finishes in 2weeks🤦🏼‍♂️. they chopped my money, bad🤦🏼‍♂️☹️",Twitter for iPhone
sprectranet,2020-04-24 21:49:38+00:00,i have to wait till 1am to start this download so spectranet won't send me to my village 😒,Twitter for iPhone
sprectranet,2019-10-28 11:32:52,nijaactivist spectranet_ng leme send my delivery guy to pick it up 😄🤣🤣and send it back when i'm done,Twitter for iPhone
sprectranet,2020-06-26 07:10:14+00:00,skinnytobi ichoptweets onuoha_jessica drjoeabah spectranet_ng tizeti 😂😂 until you can't use your data to browse,Twitter for iPhone
sprectranet,2020-04-25 10:30:03+00:00,gbemmyg spectranet_ng show off 😢😢😢,Twitter for iPhone
tizeti,2019-08-16 21:56:39+00:00,tizeti... how fast is this service provider 🤔 🤔,Twitter for iPhone
tizeti,2020-05-29 14:54:53+00:00,you people don't learn continue to use tizeti o you will learn by force,Twitter for Android
tizeti,2019-02-28 11:30:50+00:00,"gr8ight tbh...i don't expect any isp to be worse than tizeti. so, asides tizeti, hows their service like ? plus does it work in lagos ? and what is their plan like ?",Twitter for iPhone
sprectranet,2020-03-26 16:05:18+00:00,"adesojiminkail spectranet_ng earthlings don't understand this struggle, especially when you get the mail/text at 11pm 😭",Twitter for Android
sprectranet,2019-01-27 09:54:29,what's wrong with spectranet this morning?,Twitter for Android
sprectranet,2019-05-29 10:25:53,only reason i'm going out today is for wifi to download movies. i gotta manage this peanut spectranet allocated with plenty money.,Twitter for iPhone
sprectranet,2019-10-28 11:32:17,nijaactivist spectranet_ng lmaooo 😄🤣😄🤣🤣,Twitter for iPhone
ipnx,2020-11-11 14:30:40,"fkabudu ipnx has never disgraced me, if they're available in your area check them out.",Twitter for iPhone
tizeti,2020-05-20 15:25:18+00:00,"wifisupport1 adlimnetscents tizeti netflixnaija tizeti called me to fix my troubles unfortunately, nigeria happened so i'm stalled. thanks for reaching out, i hope you rectify this soon",Twitter for iPhone
tizeti,2020-03-04 20:04:13+00:00,tizeti is messing up tonight.. 😠😠😠😠,Twitter for Android
sprectranet,2019-12-04 11:03:34,reignestt spectranet_ng fam i paid for one month ... this is the third week after several mails and calls i am yet to use it and it is about to expire,Twitter for Android
tizeti,2020-07-06 06:57:51+00:00,"i've tried spectranet, smile, swift, tizeti(🤮). for their flaws, ntel was providing truly unlimited and relatively fast internet, and they are available in lagos and abuja. with this fup thing, i want to have options.",Twitter for iPhone
sprectranet,2020-04-01 18:15:17+00:00,"i have to continously switch between glo and spectranet. netflix takes forever to load movies, its draining.",Twitter for iPhone
sprectranet,2020-08-07 16:50:48+00:00,data traffic if na glo or spectranet planning agenda traffic power traffic aka nepa noise traffic(unforgiving neighbours) earpiece traffic.. e plenty gan!,Twitter for Android
sprectranet,2019-12-03 21:04:08,spectranet_ng will soon finish me in this lagos . 😭 please why can't i check my available night data?,Twitter for iPhone
sprectranet,2019-11-25 17:50:50,hello spectranet_ng do we get 100% data bonus on recharge today?,Twitter for iPhone
sprectranet,2019-02-27 20:39:47,omo_iyabeji frankdonga_ spectranet barh?,Twitter for Android
sprectranet,2020-09-10 17:58:22+00:00,"let's not even start with spectranet, ultimate fail 😡",Twitter for iPhone
sprectranet,2019-10-13 12:48:21,"tukooldegreat baba spectranet na scam, the 100gb finishes in 1 week, not as if i use the data to watch porn 😔",Twitter for iPhone
sprectranet,2020-06-25 20:57:20+00:00,"drjoeabah spectranet_ng nigerians generally are not customer friendly, from market women, traders to banks, hospitals. restaurants etc. once you ask many questions/ demand good service you are seen as troublesome",Twitter for iPhone
tizeti,2020-12-20 22:39:01+00:00,"went off wifisupport1 tizeti for 3 months, my neighbor said it's now working well, made payment tonight and boom, it's not working well again.",Twitter for iPhone
sprectranet,2019-05-25 16:42:57,spectranet has stressed me for the last three days. i think i'll go back to mobile data for now,Twitter for iPhone
sprectranet,2020-05-13 08:18:40+00:00,spectranet_ng if you can't render the service you promised to render why not just close down?. you guys are obvious a fraud.,Twitter for Android
sprectranet,2019-06-23 18:34:16,"spectranet_ng pls, i just recharged and i can't use my internet kindly rectify",Twitter for iPhone
sprectranet,2020-01-27 06:44:17+00:00,spectranet_ng done,Twitter for iPhone
tizeti,2019-01-18 21:59:29+00:00,tizeti is really messing up my netflix session right now. the app wouldn't even load 😢,Twitter for iPhone
sprectranet,2020-09-22 18:58:03+00:00,"i just got a new spectranet mifi, how can i check my data balance biko? someone said i have to download the app.",Twitter for iPhone
sprectranet,2019-01-17 16:36:17,this spectranet is so shit i'm gonna so regret buying. very shitty service and i thought smile was worse 🤦🏽‍♂️,Twitter for iPhone
sprectranet,2020-03-27 08:53:15+00:00,okhaiii_ airtelnigeria that's how spectranet_ng asked for my user id. they can't even respond to dm and they're sending me email to resubscribe in 2days. hehe. mtnng data is looking interesting for quarantine.,Twitter for Android
tizeti,2020-07-01 07:55:11+00:00,ajepintos tizeti wifisupport1 tizeti please behave otherwise.,Twitter for iPhone
sprectranet,2019-05-31 21:46:11,clinton_vice_b spectranet_ng see your life!,Twitter for Android
sprectranet,2020-08-30 14:53:42+00:00,so spectranet_ng says they are going to deactivate my mifi in 7 days if i don't subscribe. i've not done so in almost a year specifically because i temporarily moved to an area they don't have service coverage. i'm just waiting for them to deactivate it so they can see craze.,Twitter for iPhone
sprectranet,2019-01-23 21:07:45,"dulled myself with this spectranet double data this month sha, didn't subscribe on double data date . now my sub was supposed to expire today and i had to subscribe without the bonus card 😭😩😩😩😩. i'm not even criennnn.",Twitter for iPhone
sprectranet,2020-06-09 13:01:58+00:00,alaye148 spectranet_ng update: 24 hours after i made 15k payment. still no response or data from spectranet and kudabank,Twitter for iPhone
sprectranet,2020-09-04 12:15:01+00:00,basheerusman14 spectranet_ng people in lagos using their internet are complaining it doesn't allow them browse. you want them to come to kano 🤣,Twitter for Android
sprectranet,2019-11-06 19:22:51,spectranet_ng is there 100% bonus today??,Twitter for iPhone
tizeti,2020-06-07 15:42:45+00:00,corporate governance is fundamental to venture success. glad to see the tizeti board rise up to this challenge facing them. edc4sme hildankor,Twitter for iPhone
sprectranet,2020-08-16 19:12:53+00:00,spectranet_ng thank you,Twitter for iPhone
tizeti,2019-02-07 17:29:28+00:00,tizeti haba! have shame na. small shame,Twitter for iPhone
sprectranet,2019-11-13 08:54:52,morenike_me i have spectranet - you can try it.,Twitter for iPhone
tizeti,2020-08-07 21:29:29+00:00,cyberomin lmao... if you use tizeti ehn...,Twitter for Android
tizeti,2020-05-15 12:29:45+00:00,"callmesharon_ tizeti i really don't understand anymore, it's just too much lately. #veryterrible",Twitter for iPhone
sprectranet,2020-06-25 22:58:10+00:00,spectranet is like that ogbanje child. it is almost midnight but see the speed they are offering 😢,Twitter for Android
sprectranet,2020-01-11 02:37:43+00:00,spectranet_ng what's with your network?? been down all night in aguda. please fix asap,Twitter for Android
sprectranet,2020-07-12 12:47:48+00:00,please is spectranet_ng network stable now ??,Twitter for iPhone
sprectranet,2019-09-30 16:25:04,spectranet_ng pls help,Twitter for iPhone
sprectranet,2020-06-26 07:31:06+00:00,atoyebibamidel2 dzinkuz drjoeabah spectranet_ng ntelng too far bros. but i can assure you it's capped.,Twitter for Android
sprectranet,2020-10-22 10:32:43+00:00,spectranet said hold my dispensary,Twitter for iPhone
tizeti,2020-02-22 15:12:03+00:00,tizeti has really improved i must say,Twitter for Android
sprectranet,2020-04-13 08:59:15+00:00,spectranet_ng what is going on this morning again,Twitter for iPhone
tizeti,2019-03-01 11:21:44+00:00,"bolaji___ tizeti i'd say, wait a week first. so you don't waste money 😃",Twitter for Android
sprectranet,2020-09-22 19:20:48+00:00,omo spectranet_ng don snow me pepper today...maybe it's time to go back to smile o 🤔?,Twitter for iPhone
sprectranet,2020-11-30 13:03:34+00:00,"so i am at a nimc centre, trying to register for the national id. a lot of racketeering going on,.... they are saying the process is slow due to poor network (na swift dem dey use), i offered my spectranet that was way faster so that things could get going, lol them air me.",Twitter for Android
sprectranet,2019-07-19 13:25:18,"rotimialabi_ fabric biko, spectranet will still disappoint you, but so will you tailor soooo",Twitter for iPhone
sprectranet,2019-03-28 22:52:09,"oh boy, spectranet_ng won't make me work. and please don't tell me about resetting network signal bs, your network is pure trash  aguda surulere!!!! 😥😥😥😥",Twitter for Android
sprectranet,2020-02-22 15:27:20+00:00,haleandcrazy imohumoren 18425 for spectranet,Twitter for Android
tizeti,2019-10-22 18:25:11+00:00,wifisupport1 tizeti what exactly do you want me to respond to in this case?,Twitter for Android
sprectranet,2019-05-20 11:42:17,theshalvah spectranet barh? they're shitty today,Twitter for Android
tizeti,2020-03-30 12:35:25+00:00,larry why you go go pay tizeti? you no see tweets for tl?,Twitter for Android
tizeti,2019-12-05 09:34:04+00:00,"another day, another battle with tizeti seriously i don't understand how a company would not be replying emails promptly. you want people to come down to your office to disrupt your day 😏",Twitter for Android
sprectranet,2020-03-26 22:01:46+00:00,osirmah once spectranet,Twitter for iPhone
sprectranet,2020-11-26 21:00:08+00:00,spectranet do double data abeg naa!,Twitter for Android
sprectranet,2020-03-31 19:03:47+00:00,"spectranet_ng abeg can you guys give me back my money, i don't want your data again. i'm stressed.",Twitter for iPhone
tizeti,2019-08-04 08:34:24+00:00,tizeti you had to lie about this as well. #stopthemisinformation,Twitter for Android
tizeti,2020-03-09 07:50:58+00:00,"bigtt76 tizeti that's me! i signed up for an online masters course 4th of february, i got their internet 8th of february, and till today i haven't been able to watch a single video lecture. i've dropped out of the course! after promising 5mbps, they supplied 11kbps and asked me to renew.",Twitter for Android
tizeti,2020-09-28 06:04:30+00:00,"tizeti i did , but then e shock me 🤦🏾‍♂️",Twitter for iPhone
sprectranet,2020-04-26 03:09:53+00:00,rain affecting spectranet,Twitter for Android
sprectranet,2020-07-17 15:09:59+00:00,"so after spectranet made me miss emails and work delivery. now i can't even connect to game online, asphalt too don penalise me for being offline for so long. i am going to throw hands.",Twitter for Android
tizeti,2020-06-07 15:06:58+00:00,step in the right direction,Twitter for iPhone
sprectranet,2019-02-18 20:19:55,spectranet_ng shambles.,Twitter for Android
sprectranet,2020-03-03 17:42:45+00:00,spectranet_ng please activate my account. i've paid. it's urgent!!!,Twitter for iPhone
tizeti,2020-04-02 13:59:32+00:00,so my neighbour just threw a tantrum because tizeti guys entered the compound to install my internet. talmbout they could be infected. baba dey wear mask inside house for isolation. i hate when i have to be rude to people. legit had to tell him i was going to be rude to him.,Twitter for Android
sprectranet,2019-07-28 11:28:59,spectranet_ng 100% bonus offer today? 😉,Twitter for iPhone
sprectranet,2020-04-03 13:00:33+00:00,communeamos spectranet_ng amos!!!!!!,Twitter for Android
ipnx,2020-11-18 13:03:55,olufems yes. ipnx,Twitter for iPhone
sprectranet,2019-05-09 19:22:28,lemme do small unpaid advert- spectranet is best for you,Twitter for iPhone
sprectranet,2020-10-14 17:17:55+00:00,spectranet_ng don't let me curse you people. reply my dm and fix the goddamn issue.,Twitter for iPhone
tizeti,2019-10-06 20:53:56+00:00,iamchrisani wifisupport1 boycottfrauds tizeti i hate their generic response 😡😡😡,Twitter for iPhone
tizeti,2019-10-05 07:57:15+00:00,tizeti wifisupport1 this is the 8th day i've been without internet. i'll get someone to bring down the radio and proceed to your office. i'm getting a refund before i leave your office. one way or the other ✌🏽,Twitter for iPhone
sprectranet,2020-06-22 13:47:38+00:00,akintonmide jayangbayi lloydatiku spectranet_ng ntelng mtnng no wherre to hide sef 😔😔😔,Twitter for Android
sprectranet,2020-02-23 21:52:03+00:00,i need to get spectranet asap. smile has failed! airtel_care has failed mtnng na em worse pass.,Twitter for iPhone
sprectranet,2020-10-25 13:19:32+00:00,spectranet_ng your network of late ehnnnn! nah to donate slap give una o,Twitter for iPhone
sprectranet,2019-05-13 19:04:30,"any ig story, video, picture i didn't view 7-5pm is oninown till further notice. spectranet and mtn cannot send me back to abeokuta.",Twitter for iPhone
tizeti,2019-06-29 08:47:18+00:00,"itueng tizeti netflix bros! they haff tire me! terrible guys. they know nothing in that customer care. you will call and they will say 'escalate' and that is it. you have to call again and send mails and call before anything is done. once your subscription expire like this, ah! herculean to renew!",Twitter for iPhone
tizeti,2020-06-07 17:32:53+00:00,big one! 👏,Twitter for Android
tizeti,2020-04-19 10:14:37+00:00,"just_anjie tizeti wifisupport1 i have gotten tired of complaining, the only reason i still use it is because i am not ready to invest in another device.",Twitter for Android
sprectranet,2020-05-01 16:24:09+00:00,tobibanks na me and spectranet o,Twitter for iPhone
sprectranet,2020-03-28 06:58:46+00:00,spectranet_ng tweeting like you're giving us good internet service.,Twitter for iPhone
sprectranet,2019-08-09 11:19:07,spectranet_ng payment made via zenith transfer for customer id and,Twitter for Android
sprectranet,2019-05-17 06:53:06,"why my spectranet network always good midnights and start acting up when it's early in the morning, like you enjoy fast network 11pm-6am , you see anything aside that,na struggle 😒😒😒",Twitter for iPhone
tizeti,2019-10-17 22:07:31+00:00,tizeti has been awful. i need to tell bro shaggy something,Twitter for Android
sprectranet,2020-02-11 17:45:16+00:00,bolanleodu ehn na spectranet you still dey use stream am,Twitter for iPhone
tizeti,2020-04-30 08:55:40+00:00,tizeti is silly again. 😂😂,Twitter for iPhone
sprectranet,2019-12-06 18:33:02,"spectranet_ng i can't dm you , i've issues with my device",Twitter for iPhone
tizeti,2020-09-27 09:15:22+00:00,wifisupport1 tizeti man you guys stress my life. everytime,Twitter for iPhone
sprectranet,2019-05-30 19:09:31,spectranet keep frustrating me but they give me too much data and i forget they are really very shitty,Twitter for iPhone
sprectranet,2020-04-18 23:17:13+00:00,am die if no spectranet double data tomorrow,Twitter for Android
sprectranet,2019-07-28 19:58:58,"i'm not sure. but my former spectranet device if i pay 3000 naira, they give me about 15gig",Twitter for iPhone
sprectranet,2020-04-07 00:44:31+00:00,spectranet is shit yooo... download speed is at less than 2mb/sec,Twitter for iPhone
sprectranet,2020-04-19 15:49:28+00:00,i have offended spectranet.,Twitter for iPhone
sprectranet,2020-11-16 16:17:46+00:00,aunty_neme if he misses ur spectranet device he misses your presence too😶,Twitter for iPhone
sprectranet,2020-11-08 22:31:38+00:00,spectranet_ng why is it that you don't have network coverage in bogije? ibeju-lekki.,Twitter for Android
tizeti,2020-03-31 20:45:00+00:00,am_mecurial tizeti 😂😂😂,Twitter for Android
tizeti,2020-09-23 22:55:46+00:00,"kindly do the needful , follow up on our request for a refund please . tizeti",Twitter for Android
sprectranet,2020-12-28 13:48:59+00:00,why does spectranet need my nin?,Twitter for iPhone
sprectranet,2020-01-24 09:01:51+00:00,my spectranet is expiring in 2 days and i have 10 gig left,Twitter for iPhone
sprectranet,2020-09-10 09:50:39+00:00,spectranet_ng you people are mad.,Twitter for iPhone
sprectranet,2019-09-05 12:14:03,spectranet_ng,Twitter for Android
ipnx,2020-03-22 13:35:27,happy mother's day to us all! #get #connected to ipnx fos (fibre optic service) for the #best #internet...,Instagram
sprectranet,2020-08-19 15:14:30+00:00,"fbn_help hello fbn, i made a bill payment for spectranet ltd (internet subscription n18,525) on 18/08/2020 time: 13:33pm. merchants hasn't received payment and asked to contact my bank. cenbank cenbank firstbankngr",Twitter for iPhone
tizeti,2020-09-04 08:22:00+00:00,5 days of no internet tizeti wifisupport1 and our subscription is still running. i wonder how you guys sleep at night,Twitter for iPhone
tizeti,2019-08-04 19:52:36+00:00,wifisupport1 tizeti i haven't had internet all weekend.,Twitter for Android
sprectranet,2020-04-03 12:58:05+00:00,yemitm442 spectranet_ng you no go do #giveaway for us ni?,Twitter for Android
sprectranet,2020-06-12 12:44:32+00:00,is today double data spectranet_ng,Twitter for Android
tizeti,2019-11-04 20:31:57+00:00,you cannot browse after payment. that is extortion to me. and when someone tries to chat with your web customer service i got no response. to call your customer service is just music to the ears. tizeti ole.,Twitter for iPhone
sprectranet,2019-08-15 07:43:50,"dear, quickteller you need to stop this unfortunate attitude. today makes it 10 days since i n7,000 via your platform for my spectranet_ng data but up till this moment, the money hasn't been remitted even though accessbank_help has confirmed the payment to your platform.",Twitter for iPhone
tizeti,2019-11-04 20:24:30+00:00,tizeti i have issues with you people. you are quick to take peoples money and you render no services. many times i have subscribed to your network and u just chop my money. tizeti ole.,Twitter for iPhone
sprectranet,2020-04-25 00:19:30+00:00,lordoreos_ 😭😭😭🤣🤣🤣🤣 reminds me of the time spectranet showed me 40kbps. i gave up,Twitter for iPhone
sprectranet,2020-08-22 19:50:18+00:00,changed it for spectranet tonight.,Twitter for iPhone
tizeti,2019-12-13 15:12:01+00:00,tizeti and downtime in the past few weeks cc: tizeti_,Twitter for Android
sprectranet,2020-04-28 22:34:47+00:00,"kunleeko drdammie gidi_traffic plentygadgets drjoeabah omojuwa that's why i asked what part of lagos do u live? u would do well to find out from them bro. cos if they reach ur area, it will be so worth the investment. this is not the time to be seeking spectranet unless u don't have a choice.",Twitter for Android
sprectranet,2019-12-27 12:11:12,spectranet_ng sent you a dm.,Twitter for Android
sprectranet,2019-09-04 13:44:34,spectranet_ng i credit your lagos collection account. i've notify i hope they load my spectranet account soon,Twitter for iPhone
sprectranet,2019-01-28 20:37:55,"spectranet_ng , are we okay at home ?",Twitter for iPhone
sprectranet,2019-04-20 16:04:14,"i don't know what's going on with you guys, but the service has been deteriorating steadily over the past few months. n18k for subscription shouldn't get this poor service o!",Twitter for iPhone
tizeti,2019-06-29 08:52:53+00:00,itueng tizeti netflix if uknow how much credit i and my wife have used to call this f**kers!!! & all they tell you is 'escalate!! it is the same cycle every payment period. and guess what they never give you back those period lost without activation. #saynotopoorinternetservice tizeti wifisupport1,Twitter for iPhone
tizeti,2020-08-26 18:20:50+00:00,"are you living within badore community, lekki ajah axis? if yes, take advantage of this express wi-fi by facebook: the internet at fast speeds and low prices. wifi: expresswi-fi by facebook powered by : tizeti inc retail outlet: gnosis tutors office  badore.",Twitter for Android
sprectranet,2020-04-10 22:17:20+00:00,harryitie is this because the spectranet isn't good?,Twitter for iPhone
tizeti,2019-07-29 19:11:46+00:00,"it is not compulsory that you offer unlimited internet under 30 per month tizeti wifisupport1. raise your prices if you need to. i've defended you severally against those calling you a scam, but your consistently inconsistent service is becoming tiring. do better",Twitter for iPhone
sprectranet,2019-01-08 11:33:26,thanks spectranet_ng for resolving the network problems in my area. i noticed 4 bars the other day and thought it was a fluke. nah! it's reallllllll! what an amazing new years surprise. 👏🏾👏🏾👏🏾👏🏾👏🏾,Twitter for iPhone
sprectranet,2020-06-23 09:50:31+00:00,spectranet wants to frustrate me!!!!,Twitter for iPhone
tizeti,2020-01-24 09:33:38+00:00,forgot my day time internet (tizeti) doesn't work and didn't download episodes of sex education. now i have to wait for swift till 5pm 🙄,Twitter for Android
sprectranet,2020-05-10 22:15:42+00:00,spectranet and airtel.. god will judge you guys 🤦🏽‍♀️,Twitter for iPhone
tizeti,2019-03-21 18:10:10+00:00,tizeti how do you sleep at night dishing this kind of network? apart from the first 3days we got your equipment installed..the service has been piss poor..i think choosing you guys was a terrible decision.,Twitter for Android
tizeti,2020-07-07 17:24:57+00:00,geezy_mr_magic,Twitter for Android
sprectranet,2020-09-24 19:13:36+00:00,"need a case for my spectranet mifi seeing as i have to place it on the roof these days to get service, don't want it to shatter if it falls",Twitter for iPhone
tizeti,2020-08-29 17:52:25+00:00,"your service is ridiculous 💔, advertisement sweet , service is poor ... don't even tell me to send complain to one email , have being doing that and still no change",Twitter for iPhone
sprectranet,2019-08-02 23:41:55,"didi__a ikay__ good morning ma'am, how can i be of help to you . here at spectranet we ensure you get the best deals.",Twitter for iPhone
tizeti,2020-11-04 15:15:45+00:00,open website - no upload ig - no send wetransfer- no send video to whatsapp- no lol tizeti pls dfkm,Twitter for iPhone
tizeti,2020-06-25 20:30:25+00:00,arcsamuel consumersncc wifisupport1 tizeti jideofod i doubt there's consumer protection in this country. if notc tizeti would not be scamming people and remain in business,Twitter for iPhone
sprectranet,2020-07-04 08:25:56+00:00,hi spectranet_ng mtnng is offering us 500% bonus. you people should do your own too nah.,Twitter for Android
sprectranet,2020-04-09 14:41:05+00:00,ayoholla_ lol i dey use spectranet wifi,Twitter for iPhone
tizeti,2020-07-05 10:30:04+00:00,tizeti your network is shitty!,Twitter for iPhone
sprectranet,2020-04-12 16:05:40+00:00,fucking spectranet gas be shit since the lockdown started.,Twitter for Android
